0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
0.8320694867092753;-0.8978392024883262;0.9634923003292389;-0.3779602198249764;0.21412045029405624;0.6576519845721679;0.722;-0.41191447671849485;-0.5624070017289877;0.5239470477943937;0.39017126701349925;-0.251415262426508;-0.0661;-0.8824;-0.011238288168366523;-0.234996516793359;-0.9069458306012126;-0.47093122552506883;-0.7791866429570222;0.10852570844614172;-0.022530393146407184;0.4168139399182638;0.8562057924294458;0.34141333419258274;-0.7287285314485458;-0.6865790134208366;-0.057735968446750476;0.7607740935870875;-0.837037096720315;-0.268530359171971
-0.6187305132907248;-0.07326216987007524;-0.158021020427006;0.763847736438491;-0.786736386066106;0.24408491935148402;-0.3194;-0.41791213200359223;0.08245134649674918;-0.5052876706225317;-0.4969680923505059;-0.19664440365192384;0.3104;0.6343;-0.4367740202040138;-0.8661250390041674;0.9663935920775215;-0.2185689280173326;-0.9859866429570222;0.14924008574184477;0.7682957978225814;0.08601528301500982;-0.14629720912918215;0.6014771456082182;0.13453813907596118;-0.27084131087135793;-0.9702635300249712;0.1563323490531348;-0.7281141308432407;-0.4329585516623603
0.8244694867092752;-0.25961501737873094;-0.9200557061523785;-0.09504633473667094;-0.2616241952202533;0.027701342744914367;0.0064;-0.26861213200359224;0.40425464148520174;-0.11723435458378374;-0.9990680923505055;0.37403685262411746;-0.3602;-0.7701;-0.2902081346041155;0.7986336128698144;0.011807709245432337;0.3383459460846656;-0.8801190877010583;-0.5764973974456249;0.4455068328744529;0.2794383672173172;0.4554073702818736;-0.7340439357817972;0.9064971880672099;0.7725239259235362;0.8963633382372602;-0.8074783053017458;-0.46159499104071505;-0.9497942168250955
0.6030694867092752;-0.88573399004979;0.6902667092296386;0.09714295388140934;0.7379070595139368;-0.8089384815667531;-0.4623;-0.4749741254303056;0.8873055609475576;-0.690197016401684;0.5917549162298567;0.17439192370275933;-0.8507;0.6446;-1.0456106207325238;-0.9400520611635746;0.9715679926924896;0.5814373623822418;0.4154831386977278;0.5156944455192343;0.8620586200777081;0.48060403336860835;-0.3996078407907949;-0.9386248883952448;-0.4775620660515078;-0.10813869579375049;0.5529630483883825;-0.11238803565433707;0.010845710481908482;0.38883797253797653
-0.02943051329072475;-0.4370732908062687;-0.4525575907937454;-0.5208942049987237;-0.875063384071429;0.8439800323717107;-0.8817;0.476643603426654;0.5857841573011009;0.7599463426084622;-0.8174767588089872;-0.7439166386586286;-0.0457;0.4122;-0.6450261421056944;0.36363482537569186;0.9375542150205887;-0.19656812413316188;0.385103619486531;-0.6657779454253965;-0.34722594188278166;0.43635838483842115;-0.9891182309657737;-0.8065864526942327;0.8263567529550491;0.9303881855438975;-0.38977115972202436;0.16721252732475408;-0.45899405037524244;0.48378549686467165
0.8453300881831943;-0.9771935292837431;0.8385442324672924;0.7591203039353496;0.9263875495194498;-0.4066129754058437;0.2404;1.0387042371553257;-0.8862787949583935;0.21421168915085073;-0.5270535299129206;0.16491805642887114;-0.3556;0.1795;-0.5197896134578925;-0.05165301889198189;-0.8088425779003952;0.741985297466022;0.4487615294075609;0.8182049215503407;-0.5223669344173323;0.7600326581756378;-0.5778193855496554;0.8349677900696955;0.12046482702249552;0.2713565864984944;0.45248683709246773;0.3586905676738208;0.6595019905774046;0.3132142257635177
-0.9070699118168056;0.9852628526017958;0.3449546535167263;-0.3717930067753752;-0.14077878901497498;0.7694665258649854;0.0456;-0.5655831117549559;0.15830948336582235;0.6504801865344567;0.6774469933760277;-0.4145915460524918;-0.1032;-0.4932;-0.4693209170214898;-0.4469330331774291;-0.19175191804738517;0.162742444860902;-0.05529873507299989;0.5712403459505381;0.08676085096573868;-0.8054763630267251;0.7437686698592614;0.016796149248369197;-0.45620480269788266;0.4062559400966425;0.8501014462419386;0.5328237797090697;0.7376988224190824;-0.7951323683581119
0.938754493474998;0.7866435602660299;-0.7860417202912644;-0.4796225065949691;-0.3108848485068298;-0.9797361308350284;-0.8259;1.0272423660860026;0.640987649794766;0.25824693111745756;-0.35679236598797764;-0.08081592211670453;-0.05;-0.962;-0.8437949992897609;0.6084778418032314;0.2714470357568588;0.8777700760302278;0.011018208329061726;0.562650739060626;0.7202965574013874;0.6819764622954549;0.38806194836949387;0.6276909116787941;-0.503468530208306;0.4723082639708917;-0.8524114678523851;0.6560381114604944;0.68580033450136;0.836412006278182
-0.647528290512733;0.0755247498041462;-0.9975531801278434;0.8585146640761186;0.11963410047348765;-0.6073346044615643;-0.4135;-0.6417317423986715;0.9585297813093107;0.26962185589667836;0.5842858294510844;-0.9608218746673532;-0.0684;0.572;0.18817294260842451;-0.42218175864964813;-0.5838869922401327;0.6383446705505532;-0.05605181616319407;-0.7127006854528898;0.5375923968687107;-0.7527922051367116;-0.046216149294688896;0.7620558958985137;-0.9501816726297136;-0.10894136029326856;-0.7845855318213955;0.7461320461024339;-0.27616105534512814;0.14406952962105482
-0.4962627151900471;0.9075061050903418;-0.8230961297880387;0.8021850480546179;0.49478186637712884;-0.2216095843702734;0.576;0.9052710215864015;0.2459546449985588;-0.3823894539206114;0.3045858294510845;-0.3476490885704103;-0.1912;-0.5183;0.41802730341463795;-0.742346321312244;0.29330240310924593;0.583348236568661;0.09227578856124784;0.3219748120770662;0.17416175293088051;0.3190468203695506;-0.7595096213532958;-0.5365305634036265;0.5384349984189624;-0.9415102883874227;0.28409925176028045;-0.59087585196364;-0.8602503622650731;0.9095280024319717
0.28690750268196763;-0.5407972195298877;0.7174513832810162;0.7096482149180867;-0.044649325096877635;-0.49442582933540313;-0.9843;0.2390439193664422;0.6005714214381993;-0.009023286098002369;0.40008582945108445;0.9392831468076214;-0.457;-0.2204;-0.8638707374823962;-0.46578289519421234;0.5489164393180604;-0.18234591314222948;0.4316698571163265;0.45020842866305394;-0.14068482501272925;-0.04443118592376511;0.24575821303245104;-0.016823761544293884;0.1402085706929682;0.5425157650319505;-0.7961394980384906;-0.9189148014618937;0.48682887704857813;-0.9107927206165165
0.16080750268196764;-0.4141292153394488;0.6785621966941613;-0.30558789754176585;-0.87239282914635;0.21875713355065002;-0.9058;-0.7129136471180361;-0.5634568732964154;-0.7924338307255536;0.16600686374945692;0.008885171523327759;-0.2631;-0.8631;-0.4563972444817945;-0.8184624245397997;-0.2841251099388858;0.26868311567856307;-0.9456662754084745;-0.11438168873566824;-0.3218141426098832;-0.44491723887116513;0.3235778215677856;0.7485299398703806;0.9505057549382909;0.8342199434000285;-0.8205802719178944;-0.0012266875406850798;-0.8283657532317096;0.20193912989689944
-0.41506271519004706;-0.8950654792829092;-0.4765269570924651;0.7333139547445576;0.19871050724664935;-0.0024933496293262996;-0.8052;-0.8693858006139947;-0.30078001887933853;0.11595334293784144;0.8449210342983724;0.13369901734535192;0.1655;0.5092;-0.9677101601751082;-0.9535887055385226;0.1187013030105328;-0.5774224516785029;-0.1626252679438685;0.18292267268338083;0.32780191254522517;0.01859705093750034;0.8207626155529931;0.11960816609062012;0.8533284948739088;-0.9505331081541836;0.050696303680868526;0.6105682446091668;0.016755261434849504;0.008261941873337923
0.4783075026819677;-0.8458940440066091;0.3029879384278862;0.3206297252430055;-0.2181809575982608;0.10864518828764563;-0.335;-0.1731238495520837;0.26350961900950387;0.7619969329068035;-0.765744882235344;0.5641023923798207;0.7837;0.5548;-0.5285020594514692;-0.22159269005093712;0.4884103973993489;0.7647989241404107;0.7543177361853669;-0.3861514348965908;0.7237729739852907;0.78801396158115;-0.611418000587233;-0.11029003004462823;0.9453323223530489;0.1225581063832534;0.5857806800123071;0.6892590763863726;0.2720523031534405;-0.4274625024669299
-0.14978811202396738;-0.6148677466452509;0.498945121179772;0.6615008049362424;-0.5458678500502258;-0.021501794309508642;-0.8154;0.6114761504479161;-0.23161995830026313;0.615443315356553;0.5472551177646561;1.025875898975828;-0.5053;-0.2221;0.3366353223677564;-0.7321050157574095;0.4645568962901098;-0.900778273429462;-0.2200396983065693;0.8259754254586069;-0.196985576963027;1.035209149450217;-0.9906055655063338;-0.7524926439436463;-0.5407486670980907;-0.38307178665008873;-0.8874553844111812;0.1633281860498205;0.8479243244176856;-0.7255440170842282
-0.36652973332804;-0.6594303908016552;0.3925535223366504;0.709176531323646;0.8854807429847814;-0.8822604179265543;-0.0358;-0.7400185094655525;0.9297713956314179;0.5420892818873665;-0.326283718310401;0.6169641698809443;0.5685;-0.489;0.18516360956583355;-0.24670141913677862;-0.16511414786369644;0.5139509078685253;0.04683928223807311;0.08839960834357963;0.8981776801063112;0.41443436705922515;0.7679655289814499;0.017570252231150114;-0.8893724103838662;-0.9224247396956299;-0.08414433841833302;-0.24119828504061153;0.6485686627394325;0.08733657558315697
-1.0403053280362364;1.013849727399792;0.738264663147652;0.6413707397477323;-0.7102545707789548;-0.3140754867278234;0.4009;-0.7622599749086;0.37436525566019585;0.6670083706415991;0.7403124140947719;-0.954389196348399;-0.6532;0.5812;0.40072034208590657;-0.505142175448527;-0.11311865609088943;0.20360169740245343;0.2916915728701329;0.06010349486306031;0.3308126855206867;-0.18150492130594795;0.22909296241980143;0.4605067732790039;0.12680007492916273;-0.8813592209280265;0.5337874814210577;-0.34016691023091633;-0.8470251515188799;-0.7144173379626347
0.4340530506596909;0.1697927184677691;0.21279371789486903;-0.291646958292358;0.7892801514468927;0.7273037530565245;0.4854;0.9942097323604787;0.04673524332676156;0.7546155641792713;0.4580807129013763;-0.10064728502078027;0.7647;0.1863;-0.18382194896501747;-0.8833669428731207;0.630222954486549;0.7975498620131382;-0.913208085265461;0.4960300196745944;0.3176233308876934;0.3696199045128549;-0.5043189799461834;-0.19749484970464937;0.7522091761912207;0.8819061177996294;-0.3086447506410489;-0.3012418393054039;0.1056774597419202;-0.04575789722965385
-0.877051334634374;-0.7170656815224807;-0.4224909440333576;-0.25659014762403487;0.5602111974302573;-0.48516422681202676;-0.5959;0.2903097323604789;-0.3213575258771063;0.6066638756065055;0.4786610284234354;0.6585868512159525;0.9629;-0.3463;0.564672991828732;-0.348634303868582;-0.22318250081512575;-0.1249145504125371;0.2887650284412505;0.9682776518456734;0.3901705846728018;0.8934163961829404;-0.1698158941414874;-0.9060598490970017;-0.6318305995331225;0.7791625759829;0.6604602548012106;0.9055910588959563;0.45145063334781604;0.9420199353097033
0.07137021787201475;-0.6157058107630283;0.49935109416968987;0.659086977712207;-0.706043934639512;0.35435734893159926;0.7982;0.11787346732304106;0.014488006073654813;0.19669214210543043;0.19394810164562584;-0.2470715818410984;0.4559;-0.7553;0.15794811826661215;-0.7288383797557412;-0.6634056827386022;0.03268813355007949;-0.2370034622771544;0.6994505687255974;0.6595025428478236;0.25455439017842624;-0.6944827395329711;-0.8267371757917892;-0.36298106029018556;-0.4112839929791486;-0.5165499052590214;0.4872776937932986;0.994634676443253;0.513506734479161
0.7793702178720148;-0.018852638608332688;-0.9995245195033228;0.32537826218481986;0.6063561050112413;0.8325584760357171;-0.9398;1.006773467323041;-0.04461587750228038;0.69628845177019;-0.6698530937004619;-0.5638835848987427;0.7555;0.2075;0.9400297987857973;-0.6408260215689976;0.306600255028879;-0.24381935302679333;-0.2666034622771545;-0.3822976233878404;-0.47308162143071697;-0.4182686114355897;0.6644365500346082;0.09506959678065004;0.8899460021134152;0.08528967674741213;-0.7374311840698052;0.27961290039296843;-0.4561703749450744;0.2678148503546243
0.7118;0.7592035769583886;0.4273468245765629;-0.9290608185692093;-0.5679934487579844;-0.5631661056706806;-0.8589;0.016485043812491502;-0.06933853908660384;0.6310052916085698;0.9912085687360007;0.6698651739463078;-0.3581;-0.7653;-0.19589590683630864;-0.9929260215689976;-0.394049704441391;0.9261818918914667;-0.9128615734820302;-0.9305296561125403;-0.045146335526530225;1.00030250375279;-0.3172899388427682;-0.24959254205191836;-0.14438863288922754;-0.9797926656742977;-0.40776316380269123;0.784170177521233;-0.3220071982728942;-0.4420729569910581
0.5959;0.012816122176815716;-0.7979597888092747;0.3871722537938147;-0.5351633657277156;-0.8805;0.6718;0.8176850438124914;-0.5147305237916525;0.29750477723723995;-0.9774529581989542;-0.573884839738746;0.3812;-0.1196;0.9420209752267755;-0.2964260215689977;0.5749504229191844;-0.9018353465528453;0.44133842651796984;-0.7383535460052035;-0.3631326474767749;-0.5156506519166512;0.6309595973743419;0.5899059708961011;0.6346959004157093;-0.012810105544708404;0.27806998595460886;-0.05916051911111693;-0.2394931369670224;0.6979803986988965
-0.0888;0.3615683544811932;-0.7186427869272544;-0.2605679789050466;0.20789941456736322;0.6727;-0.0913;-0.8642149561875085;-0.05162818284002429;-0.6801543517282922;-0.8741400314211445;-0.9392923262002053;0.5668;-0.7569;-0.2906412845303767;-0.6659007447147965;-0.05110432997876979;-0.23708527970843077;0.954902358455003;0.8806461123397784;-0.026694173951541875;0.5560914054967561;-0.7320851476168211;-0.1596367727143178;-0.902714709548596;0.16049158105114764;0.5001780298429528;-0.12264068425780358;0.8822582407952672;0.9143216686052386
-0.7955;0.6879731970935464;0.03242405142089855;-0.05847662031862665;0.792950839452866;0.8992910378347063;0.0372;0.09798497674985801;0.9055996106139612;-0.5406387944639638;-0.9679400314211445;0.15643171494750924;-0.2266;-0.3762;0.23595198187891736;0.7865992552852035;0.04570280104815624;0.874043078720614;-0.7038;-0.9635489502503025;0.9962937101867588;-0.31177224623301414;-0.015011996077377871;0.6174962216908363;-0.02388252655311335;-0.7562747781214239;-0.9295220152994599;-0.8844249614500226;-0.892192122314949;0.5560444479855494
0.9058;0.8234596832849831;-0.5654195565905744;0.11276728772983774;-0.4313091745899264;-0.48380896216529373;-0.0858;0.655384976749858;0.7904064867028061;0.6666587658606509;-0.4839006720571394;0.8036652523321183;-0.0424;0.5883;-0.7126511793940326;0.5835992552852035;0.30439246824453003;0.4962319708665234;0.0944;-0.9545298559741763;-0.8065349720109418;-0.26857930390013;0.19801277813877224;-0.700494640514772;-0.7353401521587075;-0.6240339614186071;-0.3518004451664537;0.9409973458381969;-0.08511848465455936;-0.46685887127290293
0.601;-0.12111187460693175;-0.06684972649340835;0.04508483533208423;0.703170790394998;0.5351983631667733;-0.5132;0.3988999329373665;0.21530006838847382;0.9702587658606509;-0.37146196494387446;0.2067452794897067;-0.5133;0.1163;0.13855183805706114;-0.9427007447147965;0.859084636666832;0.5981234564157074;-0.6461;-0.4296887089235447;-0.17123497201094182;-0.8935793039001296;0.11483605543977424;-0.717994640514772;0.7016667726891797;0.9280361170566396;-0.6543983855357396;0.11970916128358587;-0.02390162883249781;-0.31715887127290293
0.8536;-0.9588625116555798;-0.26319496013887905;0.7407427100298486;-0.08132680184824914;0.2650910378347062;-0.0991;-0.8484000670626335;0.3087000683884738;0.797202160134393;0.9845;-0.8710144801033335;0.9088;0.5051;-0.2502481619429388;-0.5192;-0.6469407588907461;0.638495520998552;-0.5019;0.20088369711344425;0.12718788413830082;0.2863788541479135;0.25399907243664305;-0.7992;-0.936708837902964;0.5346315585250695;0.766;-0.46078946264324505;0.7554711179628988;-0.00880063313732278
-0.9313;-0.3456222207102067;-0.10039886692593926;-0.9596032398475274;-0.2385447586024008;0.1416;-0.7878;0.541;-0.5698471926790681;0.9843079493137131;0.8506;0.5895024497652027;-0.0145;-0.8737;-0.4191481619429388;0.2979;0.2898;0.4358615220117219;-0.7417;-0.8329325399839544;-0.4082;0.318;0.060299072436643036;0.2026;0.33349454066388023;0.9408877710329505;0.3059;0.04179617377397642;-0.09937973445651486;-0.2562006331373228
-0.6179;0.5126777792897932;0.8805100085823933;-0.5597;-0.22454475860240078;-0.1784;0.2085;0.0018;0.5183907420904074;-0.9090996665104406;-0.4796;0.335;-0.4165;-0.5545;0.13509683872705017;0.4048;0.8147;0.7937;0.0564;0.44185468247944176;-0.53;0.8783;0.9748990724366431;-0.1825;0.9007683256180865;-0.5989476276591088;0.9001;0.35129935396072515;0.5408;-0.2612
-0.0299;0.5404;-0.1298;-0.5349;0.0122;-0.2134;0.6134;-0.0942;-0.0755;0.9939;0.9645;-0.7233;-0.6072;-0.972;-0.9463;0.2008;-0.1144;0.1859;0.6397;-0.5013;0.6076;-0.5727;0.5606;-0.6034;-0.2605;-0.5149;-0.6575;0.2881;0.7221;-0.4661
0.4421;0.0326;-0.2837;0.5055;-0.663;0.6357;0.4543;0.2597;-0.5183;-0.6244;0.8421;-0.7645;0.5674;0.1603;0.0849;-0.6726;-0.654;0.155;-0.6659;0.1609;-0.8227;0.9992;0.3025;-0.7295;-0.3452;-0.891;-0.9965;0.3387;0.1595;-0.9781
0.0826;-0.4971;0.6408;-0.8007;0.3406;-0.5167;0.3375;0.8169;0.0055;0.053;-0.3546;0.4067;0.3493;0.3909;0.9704;-0.575;-0.7536;-0.4878;0.7387;0.8684;0.7164;0.5746;0.1869;0.5633;0.3346;-0.6741;-0.1085;-0.496;-0.2236;0.3612
-0.7268;0.4911;0.2911;0.7381;0.8792;0.7582;-0.5959;-0.3847;0.236;-0.584;0.0181;0.8812;0.7223;0.3556;0.9298;0.8338;0.0299;-0.73;-0.1349;-0.0224;0.7929;0.6954;0.4098;0.3548;0.5214;-0.1566;0.3169;-0.5795;0.5424;-0.0677
0.3427;0.2779;-0.2233;-0.0701;0.1577;-0.0752;-0.6966;-0.389;-0.8826;0.1931;0.9679;-0.4119;0.9502;0.1513;0.0847;0.3898;0.4721;0.9321;0.418;0.2835;-0.31;0.1827;0.3109;0.9635;0.2547;0.0013;-0.9823;-0.5925;-0.7483;-0.6483
0.063;-0.0392;-0.9484;0.4845;-0.7687;-0.2175;0.5455;-0.9932;0.622;-0.5883;-0.268;0.4022;-0.9671;-0.0116;-0.1131;-0.4937;-0.5788;0.2035;0.6337;0.9002;0.1237;0.7173;0.7144;0.1643;-0.1986;-0.2401;0.4412;0.1975;0.7929;0.1003
-0.0481;-0.0445;-0.8727;-0.6813;0.6902;0.0816;0.9586;0.325;-0.3665;-0.1019;-0.3003;-0.1623;0.312;0.0202;-0.1692;-0.5126;-0.8369;0.9859;-0.8213;-0.3473;0.6252;-0.7234;-0.034;-0.8343;-0.4311;0.4976;-0.8568;-0.3878;-0.8057;0.7179
-0.9245;0.8431;0.3992;-0.6469605947327619;-0.5035636331777055;0.684;-0.407;0.743;-0.748;0.9269622685059254;0.2013;-0.17092651086775815;0.671;0.458;-0.2496;-0.9847007447147965;0.4007065958025148;-0.6819752620123232;-0.0643;0.2957469821137654;-0.7213227070300261;0.41006696815031934;-0.7833227588671033;0.9731;0.03176253434744815;0.5949268387540598;-0.7438295967839075;0.8741;0.681168781410723;0.6145
-0.3291;0.39875970905462693;0.5232;0.34236838084842247;-0.5827039863884016;0.39089103783470625;-0.2048;-0.015000067062633491;0.5968;-0.9481419688983236;-0.7545;-0.6572931577604005;-0.0851;-0.5593;0.3389;0.04349925528520355;-0.553971345545153;-0.8124214270113117;-0.7004;-0.6059501560586422;-0.3433308626386682;-0.26105415915785357;0.9009101802458754;0.25719483725600856;-0.6499392607326895;0.5817607634263168;-0.12310914455144893;0.22159864077499744;-0.4225679419057698;0.9439
0.4564784474936112;0.10741768419637696;-0.7786520950980486;-0.7530014895171947;-0.6800549056542096;0.5239176821942467;0.4001;0.8297922028949745;0.3008072541986654;-0.2800695164719902;-0.1705087340220957;0.9485658232392472;0.4436;0.7521;-0.2752957092637966;-0.2262302242281771;0.5701210286490868;-0.9712817765863039;0.9730049273337549;0.1573230801192164;-0.9217268601486476;-0.8234053342401392;-0.22453807479061702;0.16365424446092305;-0.35339819828830416;-0.7446147891517416;0.8714000475730243;0.9535952841229511;-0.20114072414151885;0.5413691968013389
0.9165;0.7591812867283387;-0.4495082862496772;-0.7980744241574562;-0.2848873185444425;0.6991983631667732;-0.8588;-0.8780000670626334;-0.18009836468615623;0.21496464957115666;0.09183870711326488;-0.1785965248140798;-0.3151;-0.2348;0.20668728086533783;0.9964992552852036;0.28929229871232415;-0.008860342147591859;-0.6625;-0.42723030310073057;-0.33563297816166493;-0.06320359086307838;-0.17556758354129404;0.8250723650800739;0.69377751014361;0.8453642541055393;-0.3039184116912091;-0.7244027352981717;0.3676766482456809;-0.827
0.9811;0.06084892252010977;0.3217009002178558;0.5809497714955206;-0.4582782779136848;-0.22104110787298203;-0.7153;-0.4851252250820984;-0.49872467796381426;-0.27574150282002635;-0.3301539110847449;-0.16086124733102614;-0.9366;-0.3524;0.783079452199989;-0.1030566633653489;-0.23985587065291944;0.9191264980341233;0.1322474625448437;-0.7072335843647358;-0.5400571911566859;-0.39353653405726263;0.9955666650602907;0.32080454840852524;0.4852827642461938;0.7507109065197417;-0.1755909361298842;0.11694250682187238;0.03400056541536347;0.963213914541291
-0.5853;0.9352164526344267;0.4359473773491718;0.243005272730672;0.7303444537979444;-0.1566;0.4801;-0.5688;0.6213547318135577;-0.7179982743240816;0.7261;-0.10322617030496922;0.3563;-0.4603;-0.11271271913466216;0.38249925528520357;-0.39350150654476745;0.7405799957064187;-0.5619;-0.36923790724623623;0.5696524238771136;-0.39392696696490115;0.6447235109256895;-0.6289223044367546;-0.001976940888258879;-0.10310589195930427;-0.40321186797285025;-0.6476799362207343;0.5307858642503358;0.4029
-0.867;0.7151701782730242;0.3416546740616074;0.9161283370600232;-0.1389555462020553;-0.6858;-0.8348;0.1444;-0.4030452681864422;0.5287069240552078;-0.9433;0.08575785517323421;0.8403;0.5031;0.11508728086533783;0.22969925528520355;-0.8378695940687845;-0.5307962278083321;-0.2199;-0.7177499338464635;0.65295257299633;-0.30837654831026157;-0.24809846160662952;-0.7864327976639174;-0.471327463967431;0.6933705147672463;0.03021750067554343;-0.3905813122939036;-0.4094528754120216;0.6595
-0.1156;-0.8563511762972236;0.9658521486879614;-0.6667029993004877;0.3760204193314988;-0.6124523759975972;-0.1322;0.7764;0.8629547318135578;0.8565243190105604;-0.6275788694660778;0.8366937548113468;0.4706;-0.5227;0.6563831068107471;0.6861992552852035;0.05367829540635678;-0.9977057715855798;-0.2654;0.30368605131536053;-0.3470464308126394;-0.6100583129885934;-1.0047019904236314;0.2276830550484733;0.7000389529690211;-0.6699181580257673;0.5816512433113314;-0.5448748841776;0.8741271565184826;0.0939449592167367
0.2382;-0.2895963817488939;0.2904286894081839;0.08931939731520491;-0.8836555881474782;0.17699006764063285;-0.9258;0.721;0.6249456485995972;0.19686160357452637;-0.42267886946607786;0.7437861471521972;-0.7994;-0.4563;-0.20211689318925283;-0.5834897513535887;0.79426662229739;0.7039799736392206;-0.08495383648282186;0.7729534786020967;-0.48153490074613686;-0.6260124385479386;0.4246359600169423;-0.6785169449515265;0.26088427121221724;0.08365841203143214;0.9707583164668637;-0.8512722363770598;-0.7230300694371634;-0.27830346341869433
-0.4553;0.961808932931192;-0.8472748688719223;0.2948661590554568;0.9892691734565685;0.5545540258506257;-0.3232;0.8613009699578756;0.8023308074087385;0.4367472661575487;-0.19001822883008296;-0.6507857092333829;0.2014;-0.6594;-0.12133848199179159;0.4964570016261006;-0.6486021714342312;-0.5032441028179082;-0.7405538364828219;0.9667590127375242;-0.6836405663673885;0.7594581211248558;-0.11384192132270964;-0.8137285787466381;-0.9665776431518402;0.10861545024938281;0.8835600345696192;0.3119651877979546;0.8687848068886;-0.1217202839593283
0.03197021787201476;-0.559577940695758;-0.412850599500527;0.018479486157009038;0.8734221697820365;0.5529334401011751;-0.2933;0.9481744372809168;-0.9076437100633583;-0.4417450624146347;-0.19417674938308085;0.5307033435687406;-0.213;-0.85;0.13816747791652537;-0.8268753743414369;0.3727335722088553;-0.6026008663513556;0.538791792297515;-0.46026111024574967;0.4550184192054553;-0.481557595641395;0.3736271934991368;0.43015459646216125;0.5950304784393157;-0.98989482189045;0.5940589363110422;0.022321805715927616;0.6226893392839401;0.5670478847856814
-0.7573709448116435;-0.6474845817089615;-0.8054915399178596;-0.636613348276669;0.3555694836990459;-0.668917461767833;0.0987;-0.8319570775448304;0.9397463016178319;-0.5825470422179796;-0.4989595826795356;-0.6922069368739147;-0.683;-0.0199;0.6524296178413729;0.7237866643823797;-0.130132381632283;-0.7921343174773406;0.3312339277929754;-0.034919804628932065;0.4315074872237408;-0.5827252040770368;0.41477603694750254;0.33476690911496754;0.12211398114024286;-0.4445360620988041;-0.9206619543340463;0.36156128506643775;0.9521090583756028;-0.7833427849342569
-0.611171594046258;-0.7893271079925515;0.37009168822865457;0.863546291265496;0.1101074977204864;0.16732232228262678;0.0699;-0.45516234643736997;-0.4073456934872537;0.7124263541866709;0.2894262467715489;-0.6495761115493724;0.4597;-0.6546;-0.107918523239937;0.8180291156054534;-0.7781579805095932;-0.886879872034458;-0.6493965935271432;-1.0854563247252411;-0.7292517936504602;-0.6615720754182133;-0.6228072456410535;-0.6040286945963329;0.7948726807555239;-0.6558388211293438;-0.5577305342297226;0.0013100002083688423;0.595098669765657;-0.7504685935409259
-0.5339715940462579;-0.09005709493137848;-0.4649394835460416;-0.5842775491626441;0.2918392482214827;0.9112308998782528;-0.7822995985980113;-0.6342623464373699;-0.6999672098812139;-0.45142122136200746;0.7743403043803829;-0.24450440115283537;-0.03966016785780513;-0.7290675529683506;-0.1435452739070599;0.08382929703129656;-0.19326038853391775;-0.9127828501303807;-0.2805396523540591;-0.5289485016961056;0.6405353720705149;0.2568028732675125;1.0289976190788095;-0.19197559934029979;0.4971817810410681;0.8884690669785209;-0.06940747055019059;-0.14400348679718514;-0.8483102215337297;-1.0217351277901103
0.06652840595374201;0.5696478901655464;0.9152907641299984;-0.39182888116785575;0.5351224784945906;0.5815443083547241;0.3836004014019887;-0.857154172586516;-0.530559263698552;0.5790143420967051;1.008968356574449;-0.2191642583029122;-0.5713601678578051;-0.5611675529683506;-0.41016271768023055;0.2326262851197887;-0.5006062351254218;0.2223926894268599;-1.0303396523540587;0.5798445697966678;-0.462972557256095;0.4865736233386253;-0.7670524413451344;-0.9011338791091742;-0.6333123161448011;0.5012682870702996;-0.6112788322654078;0.4606672075343289;-0.3619386330853755;0.5996128561409885
-0.281071594046258;0.6148242628448142;-0.9072433146619832;0.3997486690389405;0.5251579546755254;0.9105519197849646;-0.5037995985980113;-0.9219972816489297;0.528786655769107;-0.03242722848032481;0.36994534799408596;0.10518520778518342;0.4299398321421949;-0.004667552968350558;-0.018078632191216665;-0.45985958193496423;-1.004327608617656;0.8515459289055671;0.2974141841287628;0.8820781483547765;-0.9521919777262814;0.4312151831761036;0.7541901196837086;-0.4802531796260265;0.19812207968882392;-0.31543480355859504;-0.37529509244921927;0.8490936651608345;-0.10120849743470885;-0.7827506432349326
-0.27083716936894386;0.7913610009254729;-0.606179071697627;-0.43598836671939184;0.5054964973451486;0.7101527511176244;-1.2348995985980113;-0.17237125235568998;0.5882742903328431;0.3331085960103542;0.6441697932045231;0.2520945472846967;1.184839832142195;-0.11816755296835058;-0.7912647911795219;0.2443802649776661;-0.16037655852758878;-0.4097558904349438;0.8880670455324651;0.817687803032129;-0.9138613424021835;0.004956679322218184;0.8147874458502791;-0.05481248486120306;-0.43640818005258136;0.2980988733765254;0.34805973919448924;0.555616825454913;-0.08867321252904863;-0.012805489448588676
-0.6068490085450313;-0.15395587623939747;0.5225825838758865;-0.28226221541809815;0.5079232371928691;0.6299226838717225;0.4086004014019886;-0.8753392522369426;-0.19732290346741882;0.5838683677936235;0.6569296179206158;-0.8648895213109993;0.4082398321421949;-0.020667552968350572;0.3415476439200118;-0.8904655435008886;-0.9702562756598511;0.6753475357650189;-0.7212271635893693;-0.28291887770337876;0.6269627057547141;0.8773684945055683;-0.02835403676436432;0.38542956804055856;-0.47634648512560696;0.8646226075067495;0.19370779679427894;-0.7009069770104136;0.2760619431522483;-0.06149246544367802
